證券名稱 簡稱 年月 市場風險溢酬 規模溢酬 淨值市價比溢酬 股利殖利率溢酬 動能因子 益本比溢酬 盈利能力因子 無風險利率
Y8888  	上市(不含金融)	199808	 -15.0944	  -0.8173	   3.6872	  -3.4537	   6.5779	   1.6397	   2.1876	 6.550
Y8888  	上市(不含金融)	199809	   3.5398	   3.7458	   3.9985	   5.5486	  -8.0760	   0.2842	  -1.8118	 6.550
Y8888  	上市(不含金融)	199810	   3.0966	  -2.3399	   0.6721	   0.8115	  -4.5230	   0.7932	  -0.5667	 6.100
Y8888  	上市(不含金融)	199811	   2.6429	 -12.0134	  -6.8511	   6.5816	  -7.9545	   3.9395	   5.6180	 5.900
Y8888  	上市(不含金融)	199812	 -10.2150	  -2.6568	  -2.9402	  -2.5160	   6.8611	   1.5620	   1.3855	 5.400
Y8888  	上市(不含金融)	199901	  -7.7775	  -3.0103	  -0.5283	   4.9811	  -7.5884	  -5.6568	  -5.9529	 5.400
Y8888  	上市(不含金融)	199902	   1.5044	  -2.7713	  -0.5302	   4.2032	  -0.8207	   1.9225	   1.3942	 5.050
Y8888  	上市(不含金融)	199903	  10.9255	  -1.3813	   3.4841	   2.8579	  -0.1684	   0.0180	   2.9068	 5.050
Y8888  	上市(不含金融)	199904	   7.2766	  -1.6983	   6.1617	  -3.6815	  -1.2209	   0.8701	  -1.0257	 5.000
Y8888  	上市(不含金融)	199905	  -1.4810	  -5.7008	 -15.8326	  -2.5953	  14.8098	   6.0397	   9.6005	 5.000
Y8888  	上市(不含金融)	199906	  15.5950	 -16.4691	 -17.4292	  -6.0495	  10.2687	   4.1543	   9.5580	 5.000
Y8888  	上市(不含金融)	199907	 -13.8291	   1.7610	  -4.4052	   0.4748	   4.9164	  -1.2057	   1.5489	 5.000
Y8888  	上市(不含金融)	199908	  13.6798	  -8.2719	  -0.8979	  -1.8296	   5.4925	  -5.3327	  -1.4229	 5.000
Y8888  	上市(不含金融)	199909	  -4.7559	  -1.4244	   2.4843	   3.1786	   1.0661	  -0.0242	   2.1005	 5.000
Y8888  	上市(不含金融)	199910	   3.2563	  -9.0185	  -6.7305	  -5.9412	  12.4055	   2.2520	   2.2855	 5.000
Y8888  	上市(不含金融)	199911	  -2.2001	  -6.0854	  -3.9434	  -7.4514	   2.6512	  -5.9647	  -0.4310	 5.000
Y8888  	上市(不含金融)	199912	  12.0718	 -14.3714	  -7.6801	  -2.1668	   5.6872	  -4.7530	  -2.1460	 5.000
Y8888  	上市(不含金融)	200001	  13.7751	  14.2168	  12.5522	   5.5143	 -23.9825	   0.8053	  -5.7857	 5.000
Y8888  	上市(不含金融)	200002	  -2.5337	   2.7237	   2.7800	   0.2522	   5.9235	   4.6210	  -3.5780	 5.000
Y8888  	上市(不含金融)	200003	   5.4476	  -5.6299	  -6.3294	  -3.8368	   7.2032	  -2.6513	   4.7378	 5.000
Y8888  	上市(不含金融)	200004	 -10.6874	   2.6810	  -6.8794	  -1.3041	   7.8216	   1.0685	   1.1059	 5.000
Y8888  	上市(不含金融)	200005	  -0.1498	  -3.3696	   1.1909	   0.5883	   0.1476	   0.1770	  -2.0098	 5.000
Y8888  	上市(不含金融)	200006	  -7.0833	  -2.0813	  -2.8470	  -0.5062	   2.3087	   0.6841	   5.8142	 5.000
Y8888  	上市(不含金融)	200007	  -4.6557	  -1.5032	   7.4726	  12.3558	  -3.2658	  11.2475	   3.8902	 5.000
Y8888  	上市(不含金融)	200008	  -5.4795	  -7.7203	 -15.9489	  -9.9629	  14.1620	 -10.5546	   8.3662	 5.000
Y8888  	上市(不含金融)	200009	 -20.8514	   3.5305	   4.6709	  10.1855	   1.7285	   7.5514	   6.5699	 4.900
Y8888  	上市(不含金融)	200010	 -11.4238	   1.1121	   1.0814	   1.0911	  -5.0070	   2.7913	   3.9049	 4.900
Y8888  	上市(不含金融)	200011	  -5.2262	  -3.5379	  -6.4339	  -0.8023	  10.7985	  -0.4584	   3.5656	 5.000
Y8888  	上市(不含金融)	200012	 -11.2312	   7.6244	   8.2334	  12.1031	   3.2544	  11.9971	   1.5028	 5.000
Y8888  	上市(不含金融)	200101	  26.4203	  -6.1013	  -0.0389	 -14.7902	 -26.3861	  -9.8323	   0.1807	 5.000
Y8888  	上市(不含金融)	200102	  -4.0454	   9.2213	  11.6591	   2.9909	  -9.4115	   3.0715	  -9.8397	 4.800
Y8888  	上市(不含金融)	200103	   3.1147	   2.6304	 -10.0498	  -2.6109	  -3.5406	  -0.3078	   3.5379	 4.650
Y8888  	上市(不含金融)	200104	  -7.3291	  -1.5219	  -6.1228	  -3.0470	   7.4480	  -3.9841	   5.2430	 4.300
Y8888  	上市(不含金融)	200105	  -6.2259	  -1.7265	  -7.5346	   3.5073	   4.5942	   1.8741	   9.2409	 4.050
Y8888  	上市(不含金融)	200106	  -2.8278	   2.0549	  -5.3417	   3.2420	   4.0497	   2.2140	   5.6390	 4.050
Y8888  	上市(不含金融)	200107	  -8.6013	  -1.2801	  -4.3505	  -0.4541	   9.8569	  -3.0803	  10.7438	 3.850
Y8888  	上市(不含金融)	200108	  -0.7604	   7.7689	  13.8597	   3.4792	 -14.7369	  -1.0583	 -17.8256	 3.600
Y8888  	上市(不含金融)	200109	 -20.8458	   3.1825	  -1.6356	   7.1109	  12.6521	  -0.8480	   4.4313	 3.100
Y8888  	上市(不含金融)	200110	   7.5903	  -8.7232	  -9.3419	  -1.4251	   8.1541	   3.1223	   9.5204	 2.800
Y8888  	上市(不含金融)	200111	  15.1268	  -5.5884	 -15.4621	 -11.3771	  -1.6726	   2.3648	  10.6083	 2.450
Y8888  	上市(不含金融)	200112	  24.4252	   2.2461	   3.0818	 -11.9434	 -11.3500	   4.7840	  -6.1324	 2.450
Y8888  	上市(不含金融)	200201	   6.1379	   7.4964	  10.3432	  -1.2349	  -7.7197	   0.9518	  -8.6291	 2.300
Y8888  	上市(不含金融)	200202	  -3.1301	   0.3042	  -1.3663	   3.5593	  -1.2423	   1.8580	  -0.1728	 2.300
Y8888  	上市(不含金融)	200203	   8.9401	  15.0437	  34.7400	   3.2642	 -21.4150	  -4.7662	 -19.1422	 2.300
Y8888  	上市(不含金融)	200204	  -3.4458	   9.1987	  10.2120	  10.6495	 -13.3684	   1.6564	  -8.3498	 2.350
Y8888  	上市(不含金融)	200205	  -6.6897	  -2.8390	  -3.0321	  11.9213	   4.1525	   1.2213	  10.2273	 2.350
Y8888  	上市(不含金融)	200206	 -10.4051	   3.2190	   4.8790	   6.1888	  -5.3867	  -3.1090	  -2.1924	 2.300
Y8888  	上市(不含金融)	200207	  -3.0959	   0.9940	   4.0500	   5.4900	   2.3324	  10.0637	   7.2001	 2.100
Y8888  	上市(不含金融)	200208	  -3.8643	  -0.4031	  -8.6542	  -2.9558	  -0.3497	  -0.2183	   4.1398	 2.100
Y8888  	上市(不含金融)	200209	 -12.4873	   0.7440	  -6.5765	   6.0221	  -4.7868	   5.2105	   9.9683	 2.100
Y8888  	上市(不含金融)	200210	  10.2364	  -4.1773	   6.4913	   0.6215	   6.9590	   1.6277	  -3.9053	 2.100
Y8888  	上市(不含金融)	200211	   2.2786	   0.7829	   9.8381	  -3.9528	   0.4556	  -1.9871	  -1.6131	 1.850
Y8888  	上市(不含金融)	200212	  -6.3312	   2.8064	  13.4651	   5.8334	  10.2022	  10.5394	   2.1036	 1.850
Y8888  	上市(不含金融)	200301	  11.5490	   2.3989	  37.8177	   0.9565	  10.8981	  -2.0271	 -16.0535	 1.550
Y8888  	上市(不含金融)	200302	 -10.4128	   0.9727	 -11.6948	   3.0108	  -2.9513	   1.8821	   4.0822	 1.550
Y8888  	上市(不含金融)	200303	  -2.2882	  -1.9520	  -7.6611	   0.6098	  -1.9337	   2.9024	   6.1900	 1.550
Y8888  	上市(不含金融)	200304	  -4.1184	  -2.0621	 -14.9062	  -5.5467	  -6.8461	  -7.7175	   7.7744	 1.550
Y8888  	上市(不含金融)	200305	  10.5803	  -0.8591	   3.3251	  -4.6396	  -2.1761	  -3.7489	  -5.1817	 1.525
Y8888  	上市(不含金融)	200306	   7.7408	   2.5046	   0.9184	   0.4649	 -10.1665	  -4.6398	  -5.5937	 1.525
Y8888  	上市(不含金融)	200307	  12.5183	  -6.1252	  -2.8762	  -2.3147	  -1.3984	   3.4643	   2.6675	 1.400
Y8888  	上市(不含金融)	200308	   5.9492	  -8.6662	   0.1856	  -5.0204	   2.3347	  -2.9020	  -1.7087	 1.400
Y8888  	上市(不含金融)	200309	  -1.3440	  -0.4541	   1.2883	  -0.3815	  -0.3738	  -1.5754	  -1.5541	 1.400
Y8888  	上市(不含金融)	200310	   5.6620	  -0.0586	  12.1403	   2.3541	   4.6628	  -2.5252	  -8.0776	 1.400
Y8888  	上市(不含金融)	200311	  -4.3837	   5.0867	  -2.9328	   1.9369	  -3.1699	  -0.2748	   1.9371	 1.400
Y8888  	上市(不含金融)	200312	   1.6643	   4.1951	   4.5780	   0.2459	   5.2388	  -3.0277	  -2.2821	 1.400
Y8888  	上市(不含金融)	200401	   8.0786	   5.1205	  12.1310	   0.8839	   0.2706	  -1.3373	  -9.0858	 1.400
Y8888  	上市(不含金融)	200402	   4.0672	   5.3552	   8.2416	   1.4786	  -7.0589	   4.5847	  -4.0974	 1.400
Y8888  	上市(不含金融)	200403	  -3.2149	  -2.9840	   1.5874	   2.5339	   3.0934	   0.9799	  -0.5729	 1.400
Y8888  	上市(不含金融)	200404	  -6.3579	  -1.2443	  -5.3356	   1.9085	  -3.2884	   0.3314	   3.8031	 1.400
Y8888  	上市(不含金融)	200405	  -2.8224	   0.2291	   2.8832	   1.2623	   2.1926	   1.9947	   0.6016	 1.400
Y8888  	上市(不含金融)	200406	  -2.7767	  -4.1652	  -2.8970	   2.5481	  -1.6613	   0.8601	   4.5410	 1.400
Y8888  	上市(不含金融)	200407	  -5.7812	  -0.5254	   3.7637	   2.0389	  -1.3770	   2.9937	  -1.2399	 1.400
Y8888  	上市(不含金融)	200408	   6.8404	  -3.8932	  -2.0931	  -4.8962	   1.1912	   1.7798	   4.0133	 1.400
Y8888  	上市(不含金融)	200409	   0.5084	  -1.7903	   4.5206	   0.6754	  10.5740	   6.3575	  -1.6015	 1.400
Y8888  	上市(不含金融)	200410	  -3.7625	   0.1514	  -0.1341	   1.3977	  -0.3855	  -0.7462	   0.6912	 1.525
Y8888  	上市(不含金融)	200411	   3.1509	  -4.2608	  -0.5880	   1.3545	   2.0485	   1.0024	   2.7859	 1.525
Y8888  	上市(不含金融)	200412	   5.2010	   1.7584	   2.4026	  -1.5637	  -0.1351	  -2.2691	  -2.4464	 1.525
Y8888  	上市(不含金融)	200501	  -2.1865	  -2.3541	  -1.9891	   0.6332	   1.8024	  -0.0717	   4.0882	 1.595
Y8888  	上市(不含金融)	200502	   3.9759	   2.2647	  -6.3004	   0.2489	  -4.3872	   0.9381	   4.8313	 1.595
Y8888  	上市(不含金融)	200503	  -2.8361	   1.8015	  -4.7763	   3.1015	   0.1634	   0.8819	   5.6263	 1.690
Y8888  	上市(不含金融)	200504	  -2.8285	  -3.9944	  -2.1466	  -2.4568	   4.4782	  -0.1218	   4.0807	 1.690
Y8888  	上市(不含金融)	200505	   3.3061	  -2.5341	  -3.2038	  -3.2240	  -3.0893	  -7.6086	   1.2230	 1.690
